transaction_id,order_id,customer_id,amount,expected_settlement,settled_amount,difference,status,priority,anomaly_score,ml_risk,combined_risk_score,risk_level
TXN001723,ORD001723,CUST00437,16324.24,16125.53,14839.15,1286.38,UNDER_SETTLED,MEDIUM,44.62,MEDIUM,29.46,LOW
TXN001724,ORD001724,CUST00268,21388.93,20770.53,20770.53,0.0,MATCHED,LOW,30.71,LOW,18.43,LOW
TXN001725,ORD001725,CUST00579,9204.54,8997.23,8997.23,0.0,MATCHED,LOW,1.75,LOW,1.05,LOW
TXN001726,ORD001726,CUST00697,9996.61,9729.76,9729.76,0.0,MATCHED,LOW,5.12,LOW,3.07,LOW
TXN001727,ORD001727,CUST00424,13847.41,13521.69,13521.69,0.0,MATCHED,LOW,2.21,LOW,1.33,LOW
TXN001728,ORD001728,CUST00495,4550.12,4420.65,4420.65,0.0,MATCHED,LOW,14.13,LOW,8.48,LOW
TXN001729,ORD001729,CUST00569,12145.63,11853.83,11853.83,0.0,MATCHED,LOW,1.64,LOW,0.98,LOW
TXN001730,ORD001730,CUST00592,8674.47,8451.0,8451.0,0.0,MATCHED,LOW,4.52,LOW,2.71,LOW
TXN001731,ORD001731,CUST00408,18420.98,18125.46,18125.46,0.0,MATCHED,LOW,6.7,LOW,4.02,LOW
TXN001732,ORD001732,CUST00122,18720.57,18316.51,18316.51,0.0,MATCHED,LOW,7.65,LOW,4.59,LOW
TXN001733,ORD001733,CUST00166,2596.94,2552.08,2552.08,0.0,MATCHED,LOW,11.67,LOW,7.0,LOW
TXN001734,ORD001734,CUST00411,19673.42,19107.52,19107.52,0.0,MATCHED,LOW,22.09,LOW,13.25,LOW
TXN001735,ORD001735,CUST00564,15389.23,15108.8,15108.8,0.0,MATCHED,LOW,4.09,LOW,2.45,LOW
TXN001736,ORD001736,CUST00054,4102.38,3010.47,3010.47,0.0,MATCHED,LOW,32.51,LOW,19.51,LOW
TXN001737,ORD001737,CUST00006,20128.8,19847.79,19847.79,0.0,MATCHED,LOW,12.56,LOW,7.54,LOW
TXN001738,ORD001738,CUST00483,23153.96,22525.44,22525.44,0.0,MATCHED,LOW,33.39,LOW,20.03,LOW
TXN001739,ORD001739,CUST00091,1695.6,1649.85,1649.85,0.0,MATCHED,LOW,18.05,LOW,10.83,LOW
TXN001740,ORD001740,CUST00380,2092.99,2053.9,2053.9,0.0,MATCHED,LOW,12.02,LOW,7.21,LOW
TXN001741,ORD001741,CUST00394,23274.06,22624.64,,22624.64,MISSING_SETTLEMENT,CRITICAL,99.81,CRITICAL,99.08,CRITICAL
TXN001742,ORD001742,CUST00629,16438.76,16130.44,16130.44,0.0,MATCHED,LOW,3.78,LOW,2.27,LOW
TXN001743,ORD001743,CUST00612,1530.83,1486.26,1486.26,0.0,MATCHED,LOW,22.72,LOW,13.63,LOW
TXN001744,ORD001744,CUST00180,16043.25,15781.37,15153.52,627.85,UNDER_SETTLED,MEDIUM,27.54,LOW,18.1,LOW
TXN001745,ORD001745,CUST00011,5122.51,5053.88,5053.88,0.0,MATCHED,LOW,11.16,LOW,6.7,LOW
TXN001746,ORD001746,CUST00531,7221.56,7031.19,7031.19,0.0,MATCHED,LOW,5.02,LOW,3.01,LOW
TXN001747,ORD001747,CUST00614,12812.64,12608.05,12608.05,0.0,MATCHED,LOW,4.61,LOW,2.77,LOW
TXN001748,ORD001748,CUST00238,15418.23,15178.88,15178.88,0.0,MATCHED,LOW,5.24,LOW,3.14,LOW
TXN001749,ORD001749,CUST00037,9057.53,8807.92,8807.92,0.0,MATCHED,LOW,7.97,LOW,4.78,LOW
TXN001750,ORD001750,CUST00001,24393.58,23710.29,23710.29,0.0,MATCHED,LOW,47.48,MEDIUM,28.49,LOW
TXN001751,ORD001751,CUST00283,19513.85,19065.52,19065.52,0.0,MATCHED,LOW,8.95,LOW,5.37,LOW
TXN001752,ORD001752,CUST00686,9939.06,9667.06,9667.06,0.0,MATCHED,LOW,7.1,LOW,4.26,LOW
TXN001753,ORD001753,CUST00206,12991.79,12662.17,12662.17,0.0,MATCHED,LOW,3.52,LOW,2.11,LOW
TXN001754,ORD001754,CUST00071,22987.52,22550.96,22550.96,0.0,MATCHED,LOW,15.12,LOW,9.07,LOW
TXN001755,ORD001755,CUST00292,18180.85,17955.41,17955.41,0.0,MATCHED,LOW,12.77,LOW,7.66,LOW
TXN001756,ORD001756,CUST00597,8767.57,8529.66,8529.66,0.0,MATCHED,LOW,6.8,LOW,4.08,LOW
TXN001757,ORD001757,CUST00232,15198.45,14797.66,14797.66,0.0,MATCHED,LOW,9.15,LOW,5.49,LOW
TXN001758,ORD001758,CUST00466,23249.87,22588.49,22588.49,0.0,MATCHED,LOW,42.13,MEDIUM,25.28,LOW
TXN001759,ORD001759,CUST00005,6601.58,6468.63,6468.63,0.0,MATCHED,LOW,1.64,LOW,0.98,LOW
TXN001760,ORD001760,CUST00519,2750.98,2698.41,2698.41,0.0,MATCHED,LOW,9.34,LOW,5.6,LOW
TXN001761,ORD001761,CUST00516,7426.87,7228.65,7228.65,0.0,MATCHED,LOW,7.12,LOW,4.27,LOW
TXN001762,ORD001762,CUST00526,23922.06,23336.02,23336.02,0.0,MATCHED,LOW,29.12,LOW,17.47,LOW
TXN001763,ORD001763,CUST00589,6328.52,6155.64,6155.64,0.0,MATCHED,LOW,7.47,LOW,4.48,LOW
TXN001764,ORD001764,CUST00387,14122.9,13751.21,13751.21,0.0,MATCHED,LOW,7.77,LOW,4.66,LOW
TXN001765,ORD001765,CUST00250,18961.08,18460.67,18460.67,0.0,MATCHED,LOW,12.15,LOW,7.29,LOW
TXN001766,ORD001766,CUST00470,17071.71,16659.21,16659.21,0.0,MATCHED,LOW,5.36,LOW,3.22,LOW
TXN001767,ORD001767,CUST00029,12101.06,11849.81,11849.81,0.0,MATCHED,LOW,1.37,LOW,0.82,LOW
TXN001768,ORD001768,CUST00070,9628.56,0.0,0.0,0.0,MATCHED,LOW,64.01,HIGH,38.41,MEDIUM
TXN001769,ORD001769,CUST00226,16955.13,16574.36,16574.36,0.0,MATCHED,LOW,5.76,LOW,3.46,LOW
TXN001770,ORD001770,CUST00324,10369.41,10097.75,10097.75,0.0,MATCHED,LOW,4.46,LOW,2.68,LOW
TXN001771,ORD001771,CUST00529,13437.73,13103.68,13103.68,0.0,MATCHED,LOW,3.03,LOW,1.82,LOW
TXN001772,ORD001772,CUST00270,6281.61,6157.1,6157.1,0.0,MATCHED,LOW,2.66,LOW,1.6,LOW
TXN001773,ORD001773,CUST00409,16875.08,8794.43,8794.43,0.0,MATCHED,LOW,50.17,MEDIUM,30.1,LOW
TXN001774,ORD001774,CUST00078,13908.33,13731.39,13731.39,0.0,MATCHED,LOW,10.07,LOW,6.04,LOW
TXN001775,ORD001775,CUST00488,7915.43,7732.14,7732.14,0.0,MATCHED,LOW,1.24,LOW,0.74,LOW
TXN001776,ORD001776,CUST00588,6799.99,6643.9,6643.9,0.0,MATCHED,LOW,2.3,LOW,1.38,LOW
TXN001777,ORD001777,CUST00700,23263.36,22663.14,22663.14,0.0,MATCHED,LOW,28.15,LOW,16.89,LOW
TXN001778,ORD001778,CUST00511,18454.09,18191.88,18191.88,0.0,MATCHED,LOW,8.46,LOW,5.08,LOW
TXN001779,ORD001779,CUST00248,21831.29,21418.86,21418.86,0.0,MATCHED,LOW,11.02,LOW,6.61,LOW
TXN001780,ORD001780,CUST00235,5148.89,5030.88,5030.88,0.0,MATCHED,LOW,6.78,LOW,4.07,LOW
TXN001781,ORD001781,CUST00634,8965.08,8809.51,8809.51,0.0,MATCHED,LOW,3.23,LOW,1.94,LOW
TXN001782,ORD001782,CUST00110,3084.97,3044.08,,3044.08,MISSING_SETTLEMENT,HIGH,75.46,HIGH,51.28,MEDIUM
TXN001783,ORD001783,CUST00693,23898.91,23550.14,23550.14,0.0,MATCHED,LOW,21.36,LOW,12.82,LOW
TXN001784,ORD001784,CUST00629,264.93,259.38,259.38,0.0,MATCHED,LOW,25.78,LOW,15.47,LOW
TXN001785,ORD001785,CUST00044,21215.46,20601.0,20601.0,0.0,MATCHED,LOW,29.82,LOW,17.89,LOW
TXN001786,ORD001786,CUST00636,7953.88,7743.08,7743.08,0.0,MATCHED,LOW,6.08,LOW,3.65,LOW
TXN001787,ORD001787,CUST00282,12321.05,10323.72,10323.72,0.0,MATCHED,LOW,19.95,LOW,11.97,LOW
TXN001788,ORD001788,CUST00524,7078.64,1436.46,1436.46,0.0,MATCHED,LOW,48.33,MEDIUM,29.0,LOW
TXN001789,ORD001789,CUST00591,3293.32,3214.48,3214.48,0.0,MATCHED,LOW,8.29,LOW,4.97,LOW
TXN001790,ORD001790,CUST00434,12010.17,11699.95,11699.95,0.0,MATCHED,LOW,4.71,LOW,2.83,LOW
TXN001791,ORD001791,CUST00034,12611.63,12391.51,12391.51,0.0,MATCHED,LOW,2.85,LOW,1.71,LOW
TXN001792,ORD001792,CUST00179,11484.18,11251.43,11251.43,0.0,MATCHED,LOW,0.23,LOW,0.14,LOW
TXN001793,ORD001793,CUST00531,11555.76,11269.03,11269.03,0.0,MATCHED,LOW,3.48,LOW,2.09,LOW
TXN001794,ORD001794,CUST00009,394.32,387.84,387.84,0.0,MATCHED,LOW,26.22,LOW,15.73,LOW
TXN001795,ORD001795,CUST00389,14567.1,14217.95,14217.95,0.0,MATCHED,LOW,4.01,LOW,2.41,LOW
TXN001796,ORD001796,CUST00371,15358.17,14952.19,14952.19,0.0,MATCHED,LOW,8.95,LOW,5.37,LOW
TXN001797,ORD001797,CUST00192,13759.23,13402.15,13402.15,0.0,MATCHED,LOW,6.63,LOW,3.98,LOW
TXN001798,ORD001798,CUST00276,11836.5,4593.65,4593.65,0.0,MATCHED,LOW,44.19,MEDIUM,26.51,LOW
TXN001799,ORD001799,CUST00352,9211.51,9035.23,9035.23,0.0,MATCHED,LOW,1.88,LOW,1.13,LOW
TXN001800,ORD001800,CUST00435,5342.26,5262.02,5262.02,0.0,MATCHED,LOW,7.6,LOW,4.56,LOW
TXN001801,ORD001801,CUST00382,9190.44,8939.43,8939.43,0.0,MATCHED,LOW,7.21,LOW,4.33,LOW
TXN001802,ORD001802,CUST00287,11323.15,11000.18,11000.18,0.0,MATCHED,LOW,9.03,LOW,5.42,LOW
TXN001803,ORD001803,CUST00135,24483.88,23811.73,23811.73,0.0,MATCHED,LOW,47.37,MEDIUM,28.42,LOW
TXN001804,ORD001804,CUST00235,20373.35,20051.99,20051.99,0.0,MATCHED,LOW,10.37,LOW,6.22,LOW
TXN001805,ORD001805,CUST00277,20121.78,19546.67,19546.67,0.0,MATCHED,LOW,23.43,LOW,14.06,LOW
TXN001806,ORD001806,CUST00443,21422.09,20819.29,20819.29,0.0,MATCHED,LOW,26.12,LOW,15.67,LOW
TXN001807,ORD001807,CUST00150,20020.93,19555.37,19555.37,0.0,MATCHED,LOW,9.25,LOW,5.55,LOW
TXN001808,ORD001808,CUST00154,11877.38,11605.5,11605.5,0.0,MATCHED,LOW,1.46,LOW,0.88,LOW
TXN001809,ORD001809,CUST00181,10595.86,10300.75,10300.75,0.0,MATCHED,LOW,7.58,LOW,4.55,LOW
TXN001810,ORD001810,CUST00646,12973.47,12596.7,12596.7,0.0,MATCHED,LOW,13.84,LOW,8.3,LOW
TXN001811,ORD001811,CUST00324,19654.79,19353.89,19353.89,0.0,MATCHED,LOW,8.95,LOW,5.37,LOW
TXN001812,ORD001812,CUST00257,14097.25,13755.92,12909.5,846.42,UNDER_SETTLED,MEDIUM,36.01,MEDIUM,23.55,LOW
TXN001813,ORD001813,CUST00049,10020.21,9872.04,9872.04,0.0,MATCHED,LOW,5.73,LOW,3.44,LOW
TXN001814,ORD001814,CUST00168,1594.91,1564.77,1564.77,0.0,MATCHED,LOW,14.63,LOW,8.78,LOW
TXN001815,ORD001815,CUST00488,20990.4,20583.36,20583.36,0.0,MATCHED,LOW,9.44,LOW,5.66,LOW
TXN001816,ORD001816,CUST00461,18640.37,18334.57,18334.57,0.0,MATCHED,LOW,5.96,LOW,3.58,LOW
TXN001817,ORD001817,CUST00370,9071.63,8950.28,8950.28,0.0,MATCHED,LOW,8.57,LOW,5.14,LOW
TXN001818,ORD001818,CUST00264,8669.09,8510.34,8510.34,0.0,MATCHED,LOW,2.79,LOW,1.67,LOW
TXN001819,ORD001819,CUST00125,8842.15,3355.7,3355.7,0.0,MATCHED,LOW,43.75,MEDIUM,26.25,LOW
TXN001820,ORD001820,CUST00621,5054.06,4983.92,4983.92,0.0,MATCHED,LOW,9.64,LOW,5.78,LOW
TXN001821,ORD001821,CUST00666,16263.36,15864.6,15864.6,0.0,MATCHED,LOW,6.64,LOW,3.98,LOW
TXN001822,ORD001822,CUST00292,8942.22,8767.83,8767.83,0.0,MATCHED,LOW,1.94,LOW,1.16,LOW
TXN001823,ORD001823,CUST00523,12238.59,11894.88,11894.88,0.0,MATCHED,LOW,8.22,LOW,4.93,LOW
TXN001824,ORD001824,CUST00458,22251.85,21810.58,21810.58,0.0,MATCHED,LOW,13.45,LOW,8.07,LOW
TXN001825,ORD001825,CUST00629,7234.44,5091.17,,5091.17,MISSING_SETTLEMENT,CRITICAL,81.94,CRITICAL,58.64,MEDIUM
TXN001826,ORD001826,CUST00149,21719.62,21417.76,21417.76,0.0,MATCHED,LOW,15.7,LOW,9.42,LOW
TXN001827,ORD001827,CUST00346,10603.23,10344.2,10344.2,0.0,MATCHED,LOW,1.39,LOW,0.83,LOW
TXN001828,ORD001828,CUST00586,10178.84,10024.4,10024.4,0.0,MATCHED,LOW,4.72,LOW,2.83,LOW
TXN001829,ORD001829,CUST00082,4133.79,4021.95,4021.95,0.0,MATCHED,LOW,12.41,LOW,7.45,LOW
TXN001830,ORD001830,CUST00322,7990.27,7785.37,7110.84,674.53,UNDER_SETTLED,MEDIUM,34.6,LOW,22.41,LOW
TXN001831,ORD001831,CUST00274,15174.09,14917.7,14917.7,0.0,MATCHED,LOW,3.88,LOW,2.33,LOW
TXN001832,ORD001832,CUST00278,22203.53,21747.32,21747.32,0.0,MATCHED,LOW,13.89,LOW,8.33,LOW
TXN001833,ORD001833,CUST00372,18722.6,18458.53,18458.53,0.0,MATCHED,LOW,8.82,LOW,5.29,LOW
TXN001834,ORD001834,CUST00462,10408.33,10127.75,10127.75,0.0,MATCHED,LOW,5.64,LOW,3.38,LOW
TXN001835,ORD001835,CUST00024,3213.49,3141.44,3141.44,0.0,MATCHED,LOW,8.05,LOW,4.83,LOW
TXN001836,ORD001836,CUST00678,6366.01,3141.51,3141.51,0.0,MATCHED,LOW,41.88,MEDIUM,25.13,LOW
TXN001837,ORD001837,CUST00082,5343.23,5253.42,5253.42,0.0,MATCHED,LOW,6.03,LOW,3.62,LOW
TXN001838,ORD001838,CUST00106,2479.29,2420.31,2420.31,0.0,MATCHED,LOW,10.98,LOW,6.59,LOW
TXN001839,ORD001839,CUST00562,1440.25,491.93,491.93,0.0,MATCHED,LOW,46.01,MEDIUM,27.61,LOW
TXN001840,ORD001840,CUST00407,13147.17,12896.96,12896.96,0.0,MATCHED,LOW,1.67,LOW,1.0,LOW
TXN001841,ORD001841,CUST00107,6635.06,6539.62,6539.62,0.0,MATCHED,LOW,6.48,LOW,3.89,LOW
TXN001842,ORD001842,CUST00087,16405.33,6127.5,6127.5,0.0,MATCHED,LOW,49.22,MEDIUM,29.53,LOW
TXN001843,ORD001843,CUST00317,5810.96,5715.46,5715.46,0.0,MATCHED,LOW,5.46,LOW,3.28,LOW
TXN001844,ORD001844,CUST00291,11134.69,10881.57,10881.57,0.0,MATCHED,LOW,1.1,LOW,0.66,LOW
TXN001845,ORD001845,CUST00135,13215.88,12847.68,12847.68,0.0,MATCHED,LOW,9.73,LOW,5.84,LOW
TXN001846,ORD001846,CUST00030,975.36,957.47,957.47,0.0,MATCHED,LOW,18.34,LOW,11.0,LOW
TXN001847,ORD001847,CUST00334,21619.6,21102.64,21102.64,0.0,MATCHED,LOW,14.62,LOW,8.77,LOW
TXN001848,ORD001848,CUST00554,23377.95,22912.51,22912.51,0.0,MATCHED,LOW,16.97,LOW,10.18,LOW
TXN001849,ORD001849,CUST00456,3464.36,3422.85,3422.85,0.0,MATCHED,LOW,18.33,LOW,11.0,LOW
TXN001850,ORD001850,CUST00553,4508.21,4444.38,4444.38,0.0,MATCHED,LOW,10.79,LOW,6.47,LOW
TXN001851,ORD001851,CUST00468,15813.08,15536.02,15536.02,0.0,MATCHED,LOW,3.91,LOW,2.35,LOW
TXN001852,ORD001852,CUST00578,10930.94,10667.87,10667.87,0.0,MATCHED,LOW,1.13,LOW,0.68,LOW
TXN001853,ORD001853,CUST00655,13391.22,13070.4,13070.4,0.0,MATCHED,LOW,1.82,LOW,1.09,LOW
TXN001854,ORD001854,CUST00494,13537.74,13207.07,13207.07,0.0,MATCHED,LOW,2.31,LOW,1.39,LOW
TXN001855,ORD001855,CUST00092,11102.32,10832.09,10832.09,0.0,MATCHED,LOW,2.14,LOW,1.28,LOW
TXN001856,ORD001856,CUST00423,6569.2,6406.09,6406.09,0.0,MATCHED,LOW,3.7,LOW,2.22,LOW
TXN001857,ORD001857,CUST00011,102.3,100.62,100.62,0.0,MATCHED,LOW,32.24,LOW,19.34,LOW
TXN001858,ORD001858,CUST00140,8662.73,8545.9,8545.9,0.0,MATCHED,LOW,8.3,LOW,4.98,LOW
TXN001859,ORD001859,CUST00548,307.1,303.16,303.16,0.0,MATCHED,LOW,31.88,LOW,19.13,LOW
TXN001860,ORD001860,CUST00489,7560.3,7426.55,7426.55,0.0,MATCHED,LOW,3.95,LOW,2.37,LOW
TXN001861,ORD001861,CUST00441,19969.32,19650.67,19650.67,0.0,MATCHED,LOW,9.34,LOW,5.6,LOW
TXN001862,ORD001862,CUST00237,19939.51,19383.68,19383.68,0.0,MATCHED,LOW,19.34,LOW,11.6,LOW
TXN001863,ORD001863,CUST00383,4795.42,4654.23,4654.23,0.0,MATCHED,LOW,15.67,LOW,9.4,LOW
TXN001864,ORD001864,CUST00448,9929.33,9647.07,9647.07,0.0,MATCHED,LOW,9.34,LOW,5.6,LOW
TXN001865,ORD001865,CUST00662,9804.11,9520.58,9520.58,0.0,MATCHED,LOW,10.84,LOW,6.5,LOW
TXN001866,ORD001866,CUST00226,6648.21,6499.36,6252.09,247.27,UNDER_SETTLED,MEDIUM,20.3,LOW,13.11,LOW
TXN001867,ORD001867,CUST00641,6065.09,5913.2,5913.2,0.0,MATCHED,LOW,5.7,LOW,3.42,LOW
TXN001868,ORD001868,CUST00628,20208.62,19953.88,19953.88,0.0,MATCHED,LOW,15.53,LOW,9.32,LOW
TXN001869,ORD001869,CUST00279,7188.45,7071.35,7071.35,0.0,MATCHED,LOW,3.85,LOW,2.31,LOW
TXN001870,ORD001870,CUST00545,20239.34,13415.38,13415.38,0.0,MATCHED,LOW,45.71,MEDIUM,27.43,LOW
TXN001871,ORD001871,CUST00193,21351.7,16003.53,16003.53,0.0,MATCHED,LOW,42.39,MEDIUM,25.43,LOW
TXN001872,ORD001872,CUST00140,7310.92,7173.58,,7173.58,MISSING_SETTLEMENT,CRITICAL,73.91,HIGH,57.35,MEDIUM
TXN001873,ORD001873,CUST00467,15481.46,15197.14,15197.14,0.0,MATCHED,LOW,3.54,LOW,2.12,LOW
TXN001874,ORD001874,CUST00638,12350.7,11993.34,11993.34,0.0,MATCHED,LOW,10.96,LOW,6.58,LOW
TXN001875,ORD001875,CUST00020,3888.52,3804.13,3804.13,0.0,MATCHED,LOW,6.73,LOW,4.04,LOW
TXN001876,ORD001876,CUST00023,4729.85,4625.44,4625.44,0.0,MATCHED,LOW,6.89,LOW,4.13,LOW
TXN001877,ORD001877,CUST00289,6802.96,6691.34,6691.34,0.0,MATCHED,LOW,3.79,LOW,2.27,LOW
TXN001878,ORD001878,CUST00449,18204.97,17827.83,17827.83,0.0,MATCHED,LOW,6.56,LOW,3.94,LOW
TXN001879,ORD001879,CUST00093,3852.02,3743.14,3743.14,0.0,MATCHED,LOW,14.04,LOW,8.42,LOW
TXN001880,ORD001880,CUST00223,8613.63,4823.17,4823.17,0.0,MATCHED,LOW,38.25,MEDIUM,22.95,LOW
TXN001881,ORD001881,CUST00511,24949.29,24596.64,24596.64,0.0,MATCHED,LOW,28.27,LOW,16.96,LOW
TXN001882,ORD001882,CUST00033,8323.19,8178.23,8178.23,0.0,MATCHED,LOW,3.37,LOW,2.02,LOW
TXN001883,ORD001883,CUST00150,1495.35,1463.67,1463.67,0.0,MATCHED,LOW,14.96,LOW,8.98,LOW
TXN001884,ORD001884,CUST00402,1877.48,1850.61,1850.61,0.0,MATCHED,LOW,17.27,LOW,10.36,LOW
TXN001885,ORD001885,CUST00186,4885.59,4817.83,4817.83,0.0,MATCHED,LOW,10.55,LOW,6.33,LOW
TXN001886,ORD001886,CUST00391,20723.48,20462.75,20462.75,0.0,MATCHED,LOW,18.14,LOW,10.88,LOW
TXN001887,ORD001887,CUST00255,9681.47,9545.32,9545.32,0.0,MATCHED,LOW,7.91,LOW,4.75,LOW
TXN001888,ORD001888,CUST00254,18466.71,17963.89,17963.89,0.0,MATCHED,LOW,13.93,LOW,8.36,LOW
TXN001889,ORD001889,CUST00204,11574.78,11267.17,11267.17,0.0,MATCHED,LOW,5.27,LOW,3.16,LOW
TXN001890,ORD001890,CUST00097,13076.36,1838.97,1838.97,0.0,MATCHED,LOW,59.42,MEDIUM,35.65,MEDIUM
TXN001891,ORD001891,CUST00485,9789.16,9513.16,9513.16,0.0,MATCHED,LOW,9.4,LOW,5.64,LOW
TXN001892,ORD001892,CUST00331,4049.42,3981.36,3981.36,0.0,MATCHED,LOW,7.37,LOW,4.42,LOW
TXN001893,ORD001893,CUST00044,18643.64,18134.26,18134.26,0.0,MATCHED,LOW,14.94,LOW,8.96,LOW
TXN001894,ORD001894,CUST00534,3141.32,3070.18,3070.18,0.0,MATCHED,LOW,8.65,LOW,5.19,LOW
TXN001895,ORD001895,CUST00654,7540.45,7349.83,7349.83,0.0,MATCHED,LOW,3.57,LOW,2.14,LOW
TXN001896,ORD001896,CUST00054,21605.08,21249.27,,21249.27,MISSING_SETTLEMENT,CRITICAL,95.94,CRITICAL,94.43,CRITICAL
TXN001897,ORD001897,CUST00116,5975.55,5871.93,5871.93,0.0,MATCHED,LOW,4.52,LOW,2.71,LOW
TXN001898,ORD001898,CUST00333,475.19,462.08,462.08,0.0,MATCHED,LOW,30.37,LOW,18.22,LOW
TXN001899,ORD001899,CUST00283,14658.95,14404.11,14404.11,0.0,MATCHED,LOW,3.68,LOW,2.21,LOW
TXN001900,ORD001900,CUST00249,322.35,312.87,312.87,0.0,MATCHED,LOW,33.9,LOW,20.34,LOW
TXN001901,ORD001901,CUST00596,19608.53,19112.1,19112.1,0.0,MATCHED,LOW,10.28,LOW,6.17,LOW
TXN001902,ORD001902,CUST00611,3959.3,3901.98,3901.98,0.0,MATCHED,LOW,10.15,LOW,6.09,LOW
TXN001903,ORD001903,CUST00092,6293.18,6123.9,6123.9,0.0,MATCHED,LOW,6.99,LOW,4.19,LOW
TXN001904,ORD001904,CUST00094,17180.02,16777.38,16777.38,0.0,MATCHED,LOW,5.72,LOW,3.43,LOW
TXN001905,ORD001905,CUST00641,1595.3,1553.94,1553.94,0.0,MATCHED,LOW,17.76,LOW,10.66,LOW
TXN001906,ORD001906,CUST00661,3932.57,3882.46,3882.46,0.0,MATCHED,LOW,14.81,LOW,8.89,LOW
TXN001907,ORD001907,CUST00110,3233.1,3186.44,3186.44,0.0,MATCHED,LOW,13.04,LOW,7.82,LOW
TXN001908,ORD001908,CUST00325,24543.73,24154.26,24154.26,0.0,MATCHED,LOW,24.89,LOW,14.93,LOW
TXN001909,ORD001909,CUST00661,18941.77,18706.23,18706.23,0.0,MATCHED,LOW,13.63,LOW,8.18,LOW
TXN001910,ORD001910,CUST00450,18356.4,18055.24,18055.24,0.0,MATCHED,LOW,5.91,LOW,3.55,LOW
TXN001911,ORD001911,CUST00387,9018.37,8799.27,8799.27,0.0,MATCHED,LOW,1.75,LOW,1.05,LOW
TXN001912,ORD001912,CUST00257,22476.71,22037.86,22037.86,0.0,MATCHED,LOW,14.51,LOW,8.71,LOW
TXN001913,ORD001913,CUST00449,14019.72,13607.33,13607.33,0.0,MATCHED,LOW,16.3,LOW,9.78,LOW
TXN001914,ORD001914,CUST00502,4825.42,4689.28,4689.28,0.0,MATCHED,LOW,13.06,LOW,7.84,LOW
TXN001915,ORD001915,CUST00557,8756.85,8647.19,8647.19,0.0,MATCHED,LOW,9.83,LOW,5.9,LOW
TXN001916,ORD001916,CUST00480,6955.58,6829.62,6829.62,0.0,MATCHED,LOW,4.08,LOW,2.45,LOW
TXN001917,ORD001917,CUST00568,4092.55,3992.9,3992.9,0.0,MATCHED,LOW,7.57,LOW,4.54,LOW
TXN001918,ORD001918,CUST00159,11289.67,11059.5,11059.5,0.0,MATCHED,LOW,0.06,LOW,0.04,LOW
TXN001919,ORD001919,CUST00555,9241.11,9051.43,9051.43,0.0,MATCHED,LOW,0.85,LOW,0.51,LOW
TXN001920,ORD001920,CUST00654,12698.35,12358.4,12358.4,0.0,MATCHED,LOW,7.24,LOW,4.34,LOW
TXN001921,ORD001921,CUST00190,22085.02,21485.54,21485.54,0.0,MATCHED,LOW,25.08,LOW,15.05,LOW
TXN001922,ORD001922,CUST00373,19422.81,19151.11,19151.11,0.0,MATCHED,LOW,10.78,LOW,6.47,LOW
TXN001923,ORD001923,CUST00329,18052.99,17810.06,17810.06,0.0,MATCHED,LOW,9.57,LOW,5.74,LOW
TXN001924,ORD001924,CUST00552,20494.34,19937.58,19937.58,0.0,MATCHED,LOW,18.86,LOW,11.32,LOW
TXN001925,ORD001925,CUST00537,17112.28,16855.64,16855.64,0.0,MATCHED,LOW,6.64,LOW,3.98,LOW
TXN001926,ORD001926,CUST00565,3937.87,2908.49,2908.49,0.0,MATCHED,LOW,32.73,LOW,19.64,LOW
TXN001927,ORD001927,CUST00331,10304.13,10089.76,10089.76,0.0,MATCHED,LOW,1.06,LOW,0.64,LOW
TXN001928,ORD001928,CUST00114,2496.78,2455.27,2455.27,0.0,MATCHED,LOW,12.17,LOW,7.3,LOW
TXN001929,ORD001929,CUST00069,1190.05,1157.25,1157.25,0.0,MATCHED,LOW,21.63,LOW,12.98,LOW
TXN001930,ORD001930,CUST00183,21849.97,17763.8,17763.8,0.0,MATCHED,LOW,37.06,MEDIUM,22.24,LOW
TXN001931,ORD001931,CUST00110,12185.72,11916.07,11916.07,0.0,MATCHED,LOW,1.7,LOW,1.02,LOW
TXN001932,ORD001932,CUST00033,14318.2,13903.01,13903.01,0.0,MATCHED,LOW,14.76,LOW,8.86,LOW
TXN001933,ORD001933,CUST00674,12298.75,12039.11,12039.11,0.0,MATCHED,LOW,1.55,LOW,0.93,LOW
TXN001934,ORD001934,CUST00605,6472.87,6331.09,6331.09,0.0,MATCHED,LOW,2.92,LOW,1.75,LOW
TXN001935,ORD001935,CUST00227,15188.25,14897.09,14897.09,0.0,MATCHED,LOW,3.0,LOW,1.8,LOW
TXN001936,ORD001936,CUST00014,23262.25,22956.12,22956.12,0.0,MATCHED,LOW,21.67,LOW,13.0,LOW
TXN001937,ORD001937,CUST00672,12336.0,12022.69,12022.69,0.0,MATCHED,LOW,2.73,LOW,1.64,LOW
TXN001938,ORD001938,CUST00480,20045.4,19568.69,19568.69,0.0,MATCHED,LOW,8.82,LOW,5.29,LOW
TXN001939,ORD001939,CUST00370,13994.7,13609.76,13609.76,0.0,MATCHED,LOW,10.68,LOW,6.41,LOW
TXN001940,ORD001940,CUST00378,19876.81,2858.97,2858.97,0.0,MATCHED,LOW,70.72,HIGH,42.43,MEDIUM
